   0.00000E+00   0.19721E+01
   0.17452E-03   0.19684E+01
   0.34905E-03   0.18936E+01
   0.52357E-03   0.18593E+01
   0.69810E-03   0.18238E+01
   0.87262E-03   0.17038E+01
   0.10471E-02   0.16225E+01
   0.12217E-02   0.15492E+01
   0.13962E-02   0.14162E+01
   0.15707E-02   0.13274E+01
   0.17452E-02   0.12351E+01
   0.19198E-02   0.11206E+01
   0.20943E-02   0.10481E+01
   0.22688E-02   0.96422E+00
   0.24433E-02   0.88421E+00
   0.26179E-02   0.83397E+00
   0.27924E-02   0.77652E+00
   0.29669E-02   0.72804E+00
   0.31414E-02   0.69797E+00
   0.33160E-02   0.66379E+00
   0.34905E-02   0.63836E+00
   0.36650E-02   0.62226E+00
   0.38395E-02   0.60377E+00
   0.40141E-02   0.59167E+00
   0.41886E-02   0.58288E+00
   0.43631E-02   0.57368E+00
   0.45376E-02   0.56789E+00
   0.47121E-02   0.56309E+00
   0.48867E-02   0.55919E+00
   0.50612E-02   0.55621E+00
   0.52357E-02   0.55431E+00
   0.54102E-02   0.55254E+00
   0.55848E-02   0.55129E+00
   0.57593E-02   0.55078E+00
   0.59338E-02   0.54937E+00
   0.61083E-02   0.54918E+00
   0.62829E-02   0.54836E+00
   0.64574E-02   0.54760E+00
   0.66319E-02   0.54717E+00
   0.68064E-02   0.54603E+00
   0.69810E-02   0.54573E+00
   0.71555E-02   0.54482E+00
   0.73300E-02   0.54436E+00
   0.75045E-02   0.54388E+00
   0.76791E-02   0.54334E+00
   0.78536E-02   0.54343E+00
   0.80281E-02   0.54271E+00
   0.82026E-02   0.54281E+00
   0.83772E-02   0.54244E+00
   0.85517E-02   0.54210E+00
   0.87262E-02   0.54203E+00
   0.89007E-02   0.54110E+00
   0.90753E-02   0.54103E+00
   0.92498E-02   0.54012E+00
   0.94243E-02   0.53973E+00
   0.95988E-02   0.53911E+00
   0.97733E-02   0.53828E+00
   0.99479E-02   0.53824E+00
   0.10122E-01   0.53736E+00
   0.10297E-01   0.53739E+00
   0.10471E-01   0.53700E+00
   0.10646E-01   0.53677E+00
   0.10820E-01   0.53688E+00
   0.10995E-01   0.53628E+00
   0.11170E-01   0.53648E+00
   0.11344E-01   0.53602E+00
   0.11519E-01   0.53586E+00
   0.11693E-01   0.53575E+00
   0.11868E-01   0.53505E+00
   0.12042E-01   0.53514E+00
   0.12217E-01   0.53449E+00
   0.12391E-01   0.53436E+00
   0.12566E-01   0.53412E+00
   0.12740E-01   0.53372E+00
   0.12915E-01   0.53382E+00
   0.13089E-01   0.53342E+00
   0.13264E-01   0.53350E+00
   0.13438E-01   0.53330E+00
   0.13613E-01   0.53311E+00
   0.13787E-01   0.53310E+00
   0.13962E-01   0.53259E+00
   0.14136E-01   0.53249E+00
   0.14311E-01   0.53200E+00
   0.14485E-01   0.53166E+00
   0.14660E-01   0.53136E+00
   0.14835E-01   0.53062E+00
   0.15009E-01   0.53042E+00
   0.15184E-01   0.52973E+00
   0.15358E-01   0.52937E+00
   0.15533E-01   0.52885E+00
   0.15707E-01   0.52835E+00
   0.15882E-01   0.52802E+00
   0.16056E-01   0.52734E+00
   0.16231E-01   0.52699E+00
   0.16405E-01   0.52636E+00
   0.16580E-01   0.52593E+00
   0.16754E-01   0.52547E+00
   0.16929E-01   0.52481E+00
   0.17103E-01   0.52451E+00
   0.17278E-01   0.52385E+00
   0.17452E-01   0.52359E+00
   0.17627E-01   0.52320E+00
   0.17801E-01   0.52275E+00
   0.17976E-01   0.52266E+00
   0.18151E-01   0.52226E+00
   0.18325E-01   0.52219E+00
   0.18500E-01   0.52187E+00
   0.18674E-01   0.52168E+00
   0.18849E-01   0.52151E+00
   0.19023E-01   0.52109E+00
