   0.00000E+00   0.14952E-05
   0.17452E-03   0.14890E-05
   0.34905E-03   0.14262E-05
   0.52357E-03   0.13958E-05
   0.69810E-03   0.13564E-05
   0.87262E-03   0.12678E-05
   0.10471E-02   0.11851E-05
   0.12217E-02   0.11137E-05
   0.13962E-02   0.10154E-05
   0.15707E-02   0.92505E-06
   0.17452E-02   0.83729E-06
   0.19198E-02   0.74975E-06
   0.20943E-02   0.67477E-06
   0.22688E-02   0.59648E-06
   0.24433E-02   0.52900E-06
   0.26179E-02   0.47583E-06
   0.27924E-02   0.41952E-06
   0.29669E-02   0.37406E-06
   0.31414E-02   0.33871E-06
   0.33160E-02   0.30255E-06
   0.34905E-02   0.27398E-06
   0.36650E-02   0.25130E-06
   0.38395E-02   0.22903E-06
   0.40141E-02   0.21108E-06
   0.41886E-02   0.19627E-06
   0.43631E-02   0.18239E-06
   0.45376E-02   0.17113E-06
   0.47121E-02   0.16133E-06
   0.48867E-02   0.15258E-06
   0.50612E-02   0.14552E-06
   0.52357E-02   0.13903E-06
   0.54102E-02   0.13330E-06
   0.55848E-02   0.12853E-06
   0.57593E-02   0.12393E-06
   0.59338E-02   0.11969E-06
   0.61083E-02   0.11598E-06
   0.62829E-02   0.11213E-06
   0.64574E-02   0.10866E-06
   0.66319E-02   0.10545E-06
   0.68064E-02   0.10210E-06
   0.69810E-02   0.99260E-07
   0.71555E-02   0.96663E-07
   0.73300E-02   0.94070E-07
   0.75045E-02   0.91897E-07
   0.76791E-02   0.89988E-07
   0.78536E-02   0.88079E-07
   0.80281E-02   0.86469E-07
   0.82026E-02   0.85106E-07
   0.83772E-02   0.83629E-07
   0.85517E-02   0.82382E-07
   0.87262E-02   0.81221E-07
   0.89007E-02   0.80085E-07
   0.90753E-02   0.78989E-07
   0.92498E-02   0.77930E-07
   0.94243E-02   0.77104E-07
   0.95988E-02   0.76255E-07
   0.97733E-02   0.75568E-07
   0.99479E-02   0.75002E-07
   0.10122E-01   0.74462E-07
   0.10297E-01   0.73964E-07
   0.10471E-01   0.73474E-07
   0.10646E-01   0.72942E-07
   0.10820E-01   0.72461E-07
   0.10995E-01   0.71781E-07
   0.11170E-01   0.71045E-07
   0.11344E-01   0.70207E-07
   0.11519E-01   0.69347E-07
   0.11693E-01   0.68351E-07
   0.11868E-01   0.67270E-07
   0.12042E-01   0.66222E-07
   0.12217E-01   0.65100E-07
   0.12391E-01   0.64046E-07
   0.12566E-01   0.63026E-07
