   0.00000E+00   0.00000E+00
   0.17452E-03  -0.44614E-10
   0.34905E-03   0.59146E-07
   0.52357E-03   0.81143E-07
   0.69810E-03   0.11873E-06
   0.87262E-03   0.20772E-06
   0.10471E-02   0.26723E-06
   0.12217E-02   0.32646E-06
   0.13962E-02   0.41413E-06
   0.15707E-02   0.47736E-06
   0.17452E-02   0.53616E-06
   0.19198E-02   0.59849E-06
   0.20943E-02   0.63918E-06
   0.22688E-02   0.67728E-06
   0.24433E-02   0.70265E-06
   0.26179E-02   0.71823E-06
   0.27924E-02   0.72902E-06
   0.29669E-02   0.72955E-06
   0.31414E-02   0.72749E-06
   0.33160E-02   0.72077E-06
   0.34905E-02   0.70908E-06
   0.36650E-02   0.69721E-06
   0.38395E-02   0.67988E-06
   0.40141E-02   0.66197E-06
   0.41886E-02   0.64468E-06
   0.43631E-02   0.62267E-06
   0.45376E-02   0.60270E-06
   0.47121E-02   0.58181E-06
   0.48867E-02   0.55852E-06
   0.50612E-02   0.53864E-06
   0.52357E-02   0.51636E-06
   0.54102E-02   0.49435E-06
   0.55848E-02   0.47657E-06
   0.57593E-02   0.45533E-06
   0.59338E-02   0.43704E-06
   0.61083E-02   0.42118E-06
   0.62829E-02   0.40347E-06
   0.64574E-02   0.38695E-06
   0.66319E-02   0.37436E-06
   0.68064E-02   0.35924E-06
   0.69810E-02   0.34619E-06
   0.71555E-02   0.33501E-06
   0.73300E-02   0.32263E-06
   0.75045E-02   0.31163E-06
   0.76791E-02   0.30165E-06
   0.78536E-02   0.29206E-06
   0.80281E-02   0.28578E-06
   0.82026E-02   0.27883E-06
   0.83772E-02   0.27264E-06
   0.85517E-02   0.26845E-06
   0.87262E-02   0.26388E-06
   0.89007E-02   0.25973E-06
   0.90753E-02   0.25433E-06
   0.92498E-02   0.25069E-06
   0.94243E-02   0.24532E-06
   0.95988E-02   0.23938E-06
   0.97733E-02   0.23368E-06
   0.99479E-02   0.22707E-06
   0.10122E-01   0.22067E-06
   0.10297E-01   0.21330E-06
   0.10471E-01   0.20583E-06
   0.10646E-01   0.20088E-06
   0.10820E-01   0.19424E-06
   0.10995E-01   0.18811E-06
   0.11170E-01   0.18401E-06
   0.11344E-01   0.17892E-06
   0.11519E-01   0.17541E-06
   0.11693E-01   0.17165E-06
   0.11868E-01   0.16773E-06
   0.12042E-01   0.16482E-06
   0.12217E-01   0.16172E-06
   0.12391E-01   0.15879E-06
   0.12566E-01   0.15531E-06
   0.12740E-01   0.15256E-06
   0.12915E-01   0.14961E-06
   0.13089E-01   0.14627E-06
   0.13264E-01   0.14404E-06
   0.13438E-01   0.14220E-06
   0.13613E-01   0.13987E-06
   0.13787E-01   0.13787E-06
   0.13962E-01   0.13611E-06
   0.14136E-01   0.13456E-06
   0.14311E-01   0.13306E-06
   0.14485E-01   0.13139E-06
   0.14660E-01   0.12925E-06
   0.14835E-01   0.12711E-06
   0.15009E-01   0.12530E-06
   0.15184E-01   0.12257E-06
   0.15358E-01   0.11950E-06
   0.15533E-01   0.11714E-06
   0.15707E-01   0.11415E-06
   0.15882E-01   0.11082E-06
   0.16056E-01   0.10857E-06
   0.16231E-01   0.10604E-06
   0.16405E-01   0.10371E-06
   0.16580E-01   0.10190E-06
   0.16754E-01   0.99794E-07
   0.16929E-01   0.99041E-07
