   0.00000E+00   0.76803E-07
   0.17452E-03   0.76829E-07
   0.34905E-03   0.76646E-07
   0.52357E-03   0.76566E-07
   0.69810E-03   0.76857E-07
   0.87262E-03   0.76626E-07
   0.10471E-02   0.76607E-07
   0.12217E-02   0.76773E-07
   0.13962E-02   0.76499E-07
   0.15707E-02   0.76502E-07
   0.17452E-02   0.76639E-07
   0.19198E-02   0.76453E-07
   0.20943E-02   0.76569E-07
   0.22688E-02   0.76705E-07
   0.24433E-02   0.76586E-07
   0.26179E-02   0.76822E-07
   0.27924E-02   0.77071E-07
   0.29669E-02   0.77119E-07
   0.31414E-02   0.77255E-07
   0.33160E-02   0.77496E-07
   0.34905E-02   0.77588E-07
   0.36650E-02   0.77647E-07
   0.38395E-02   0.77755E-07
   0.40141E-02   0.77832E-07
   0.41886E-02   0.77790E-07
   0.43631E-02   0.77764E-07
   0.45376E-02   0.77700E-07
   0.47121E-02   0.77515E-07
   0.48867E-02   0.77255E-07
   0.50612E-02   0.77154E-07
   0.52357E-02   0.76892E-07
   0.54102E-02   0.76768E-07
   0.55848E-02   0.76524E-07
   0.57593E-02   0.76398E-07
   0.59338E-02   0.76303E-07
   0.61083E-02   0.76156E-07
   0.62829E-02   0.76164E-07
   0.64574E-02   0.76252E-07
   0.66319E-02   0.76272E-07
   0.68064E-02   0.76361E-07
   0.69810E-02   0.76492E-07
   0.71555E-02   0.76578E-07
   0.73300E-02   0.76734E-07
   0.75045E-02   0.76805E-07
   0.76791E-02   0.76909E-07
   0.78536E-02   0.77067E-07
   0.80281E-02   0.77196E-07
   0.82026E-02   0.77348E-07
   0.83772E-02   0.77506E-07
   0.85517E-02   0.77615E-07
   0.87262E-02   0.77705E-07
   0.89007E-02   0.77981E-07
   0.90753E-02   0.78046E-07
   0.92498E-02   0.78299E-07
   0.94243E-02   0.78455E-07
   0.95988E-02   0.78515E-07
   0.97733E-02   0.78739E-07
   0.99479E-02   0.78823E-07
   0.10122E-01   0.78909E-07
   0.10297E-01   0.78808E-07
   0.10471E-01   0.78807E-07
   0.10646E-01   0.78831E-07
   0.10820E-01   0.78558E-07
   0.10995E-01   0.78506E-07
   0.11170E-01   0.78260E-07
   0.11344E-01   0.77954E-07
   0.11519E-01   0.77759E-07
   0.11693E-01   0.77539E-07
   0.11868E-01   0.77283E-07
   0.12042E-01   0.77056E-07
   0.12217E-01   0.76974E-07
   0.12391E-01   0.76769E-07
   0.12566E-01   0.76706E-07
   0.12740E-01   0.76744E-07
   0.12915E-01   0.76775E-07
   0.13089E-01   0.76889E-07
   0.13264E-01   0.77063E-07
   0.13438E-01   0.77323E-07
   0.13613E-01   0.77534E-07
   0.13787E-01   0.77817E-07
   0.13962E-01   0.78064E-07
   0.14136E-01   0.78330E-07
   0.14311E-01   0.78654E-07
   0.14485E-01   0.78854E-07
   0.14660E-01   0.79135E-07
   0.14835E-01   0.79405E-07
   0.15009E-01   0.79673E-07
   0.15184E-01   0.79895E-07
   0.15358E-01   0.80118E-07
   0.15533E-01   0.80355E-07
   0.15707E-01   0.80537E-07
   0.15882E-01   0.80652E-07
   0.16056E-01   0.80759E-07
   0.16231E-01   0.80899E-07
   0.16405E-01   0.80860E-07
   0.16580E-01   0.80943E-07
   0.16754E-01   0.80964E-07
   0.16929E-01   0.80870E-07
   0.17103E-01   0.80903E-07
   0.17278E-01   0.80834E-07
   0.17452E-01   0.80768E-07
   0.17627E-01   0.80686E-07
   0.17801E-01   0.80622E-07
   0.17976E-01   0.80559E-07
   0.18151E-01   0.80402E-07
   0.18325E-01   0.80384E-07
   0.18500E-01   0.80281E-07
   0.18674E-01   0.80125E-07
   0.18849E-01   0.80046E-07
   0.19023E-01   0.79814E-07
   0.19198E-01   0.79721E-07
   0.19372E-01   0.79546E-07
   0.19547E-01   0.79338E-07
   0.19721E-01   0.79186E-07
   0.19896E-01   0.78922E-07
   0.20070E-01   0.78729E-07
   0.20245E-01   0.78501E-07
   0.20419E-01   0.78286E-07
   0.20594E-01   0.78052E-07
   0.20768E-01   0.77875E-07
   0.20943E-01   0.77760E-07
   0.21117E-01   0.77590E-07
   0.21292E-01   0.77513E-07
   0.21466E-01   0.77528E-07
   0.21641E-01   0.77500E-07
   0.21816E-01   0.77479E-07
   0.21990E-01   0.77578E-07
   0.22165E-01   0.77582E-07
   0.22339E-01   0.77689E-07
   0.22514E-01   0.77838E-07
   0.22688E-01   0.77935E-07
   0.22863E-01   0.78022E-07
   0.23037E-01   0.78145E-07
   0.23212E-01   0.78348E-07
   0.23386E-01   0.78339E-07
   0.23561E-01   0.78447E-07
   0.23735E-01   0.78521E-07
   0.23910E-01   0.78474E-07
   0.24084E-01   0.78465E-07
   0.24259E-01   0.78397E-07
   0.24433E-01   0.78337E-07
   0.24608E-01   0.78184E-07
   0.24782E-01   0.78067E-07
   0.24957E-01   0.77945E-07
   0.25131E-01   0.77723E-07
   0.25306E-01   0.77630E-07
   0.25481E-01   0.77431E-07
   0.25655E-01   0.77312E-07
   0.25830E-01   0.77185E-07
   0.26004E-01   0.77076E-07
   0.26179E-01   0.76966E-07
   0.26353E-01   0.76951E-07
   0.26528E-01   0.76930E-07
   0.26702E-01   0.76904E-07
   0.26877E-01   0.76966E-07
   0.27051E-01   0.77034E-07
   0.27226E-01   0.77091E-07
   0.27400E-01   0.77238E-07
   0.27575E-01   0.77355E-07
   0.27749E-01   0.77417E-07
   0.27924E-01   0.77565E-07
   0.28098E-01   0.77774E-07
   0.28273E-01   0.77835E-07
   0.28447E-01   0.78001E-07
   0.28622E-01   0.78091E-07
   0.28796E-01   0.78171E-07
   0.28971E-01   0.78248E-07
   0.29146E-01   0.78333E-07
   0.29320E-01   0.78381E-07
   0.29495E-01   0.78410E-07
   0.29669E-01   0.78505E-07
   0.29844E-01   0.78491E-07
   0.30018E-01   0.78520E-07
   0.30193E-01   0.78543E-07
   0.30367E-01   0.78566E-07
   0.30542E-01   0.78581E-07
   0.30716E-01   0.78597E-07
   0.30891E-01   0.78598E-07
   0.31065E-01   0.78555E-07
   0.31240E-01   0.78616E-07
   0.31414E-01   0.78579E-07
   0.31589E-01   0.78555E-07
   0.31763E-01   0.78534E-07
   0.31938E-01   0.78491E-07
   0.32112E-01   0.78435E-07
   0.32287E-01   0.78364E-07
   0.32461E-01   0.78307E-07
   0.32636E-01   0.78152E-07
   0.32811E-01   0.78031E-07
   0.32985E-01   0.77902E-07
   0.33160E-01   0.77747E-07
   0.33334E-01   0.77620E-07
   0.33509E-01   0.77479E-07
   0.33683E-01   0.77347E-07
   0.33858E-01   0.77240E-07
   0.34032E-01   0.77132E-07
   0.34207E-01   0.77030E-07
   0.34381E-01   0.76978E-07
   0.34556E-01   0.76912E-07
   0.34730E-01   0.76861E-07
   0.34905E-01   0.76805E-07
